0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
prolong,0.065263,0.014148,-0.025087,-0.086306,0.061079,-0.007129,0.226287,-0.350248,0.399654,0.281493,-0.052207,-0.157315,-0.001192,0.150913,-0.020236,0.30121,-0.358919,-0.274051,-0.032056,-0.088248
provok,0.161511,-0.011776,-0.067859,-0.263778,0.155758,-0.084787,0.217474,-0.524895,0.20741,0.123159,-0.119692,-0.255453,0.257642,0.206056,0.028367,0.496325,-0.224232,-0.250133,-0.219473,-0.261042
quickest,0.069461,-0.058678,-0.061778,-0.15373,0.005846,0.229127,0.081586,0.178118,-0.266644,-0.052082,0.086567,0.261717,0.010676,0.08624,0.016569,-0.272531,-0.110499,-0.006041,-0.096627,-0.065941
quizz,0.143294,-0.017192,0.086986,-0.11612,0.017478,-0.247222,0.107008,-0.409794,0.348763,0.133581,-0.003187,-0.211857,0.092957,0.115702,-0.031003,0.257933,-0.128349,-0.126358,-0.0392,-0.039241
realiti,-0.047367,-0.073194,0.0754,0.004969,-0.038401,0.008446,-0.027792,-0.145322,0.123505,0.063968,-0.003356,0.044115,-0.062454,-0.149703,0.079483,0.219968,-0.253228,-0.1117,0.012039,-0.252842
reallif,-0.004251,-0.249021,-0.017457,-0.248775,-0.035356,-0.034415,-0.074537,-0.202777,-6.2e-05,0.079432,-0.01778,0.137884,0.14172,-0.112416,0.148036,-0.062296,-0.179076,-0.067,-0.231453,-0.130699
reassur,0.152561,-0.056686,0.020394,-0.068229,0.020479,0.036332,0.175798,-0.0386,0.045336,0.063457,-0.03382,-0.162261,-0.021483,0.17544,0.0868,0.044504,-0.081683,-0.12431,-0.127322,0.074808
refresh,0.132898,0.093643,0.049481,-0.008765,0.019454,0.036005,0.058659,0.155881,0.122663,-0.01422,-0.009127,0.08236,-0.054676,0.084569,-0.013926,-0.007683,-0.108001,-0.027417,0.060965,-0.01913
rematch,-0.250855,-0.001851,-0.01296,0.061714,0.078925,0.106142,0.035451,-0.064795,-0.088497,-0.020938,-0.147331,-0.032943,-0.022384,-0.024288,0.006688,0.139248,-0.128129,-0.157486,-0.016188,0.019539
repres,-0.05782,-0.180092,-0.008987,-0.052533,-0.073566,-0.16086,-0.101505,-0.250727,0.018286,0.014184,-0.004564,0.071923,0.134577,-0.132734,0.100736,-0.006674,-0.062784,-0.017775,-0.203227,-0.07997
restraint,-0.229301,0.000655,0.005351,0.038904,-0.081473,-0.032392,0.075359,0.219266,0.028524,-0.031753,-0.057528,0.047161,-0.200391,-0.272279,-0.118111,0.049371,0.009611,-0.108395,0.170187,0.101323
robot,0.02397,-0.118239,-0.075994,-0.29616,0.265583,0.194003,0.271239,-0.128149,0.266721,0.221417,-0.212758,-0.095134,0.039401,0.011021,0.097455,0.41615,-0.548342,-0.481145,-0.117808,-0.266404
round,-0.027678,-0.153314,0.028421,-0.051543,0.09408,-0.07291,0.040445,-0.159106,-0.13648,0.008911,-0.015314,-0.004594,0.026976,-0.018455,0.041427,-0.017074,-0.131992,-0.157695,-0.116497,-0.050648
schoolwork,-0.016674,-0.091054,0.070413,0.025739,0.028292,0.065203,0.038293,-0.161931,0.023239,-0.019337,0.04217,-0.012397,0.020039,-0.018545,0.086943,0.002306,-0.21089,-0.108881,-0.021221,0.078767
script,0.022441,0.034852,0.169497,0.057381,0.068926,-0.077908,-0.088209,0.017748,-0.09429,0.034476,-0.122739,0.005056,-0.066576,0.089005,0.118158,0.05042,-0.075471,-0.010288,-0.097162,-0.050104
sign,-0.020977,-0.02816,-0.027885,-0.153228,0.013921,0.212831,0.437243,-0.315257,0.370667,0.104612,0.018721,-0.129387,-0.12808,0.364385,-0.128021,0.131573,-0.465739,-0.359159,0.008029,0.148981
silenc,0.216656,0.153268,0.143055,0.001746,0.058484,0.105669,0.239408,-0.19326,0.236679,0.059018,-0.085823,-0.102222,-0.081966,0.190464,0.000849,0.145152,-0.330882,-0.155094,-0.018004,-0.102197
sixth,0.077341,-0.058583,-0.054106,-0.095325,0.128271,0.012345,0.376851,-0.478403,0.071207,0.187082,-0.055825,-0.079975,0.224826,0.205792,0.171813,0.000591,-0.365697,-0.283261,-0.278486,-0.033729
solid,-0.032458,-0.031471,0.007612,-0.112625,0.048231,0.093824,0.314283,-0.171773,0.232541,0.165312,-0.020404,-0.1606,-0.07032,0.204531,-0.002786,0.241,-0.357111,-0.302309,0.018237,0.05165
span,0.288031,-0.095302,-0.093545,-0.105502,0.2762,-0.004995,0.454415,-0.392654,0.498588,0.076615,0.134563,-0.034404,0.251371,0.336924,-0.215396,0.166027,-0.194366,-0.133764,-0.097889,0.224229
sped,-0.07601,0.170643,0.095044,0.059715,0.042731,0.204674,0.250707,0.052768,0.250348,0.162896,-0.178039,-0.182174,-0.384031,0.079422,0.081954,0.257066,-0.600433,-0.334617,0.338985,-0.040987
stabl,0.169359,-0.17922,0.02441,-0.139076,-0.032356,-0.347088,0.292871,-0.457874,0.36696,0.127496,0.011506,-0.100917,0.13891,0.25093,-0.27238,0.162962,0.010857,-0.222915,-0.236036,0.082068
strang,-0.243883,-0.057843,-0.127208,-0.125388,0.002968,0.071558,0.34384,-0.379985,0.296189,0.182526,0.006961,-0.258462,0.02276,0.304749,-0.096232,0.229483,-0.412119,-0.319518,0.039793,0.022763
strategi,0.05027,-0.007705,0.08402,-0.201227,-0.004259,0.086083,0.317138,-0.227062,0.522499,0.243351,-0.022582,-0.240871,-0.231301,0.300559,-0.034296,0.308123,-0.500682,-0.35804,0.062059,0.059852
strong,0.045527,-0.156276,0.065502,-0.029048,-0.042849,-0.052503,0.268679,-0.355291,0.354742,0.1314,-0.031608,-0.129637,-0.111603,0.183809,-0.155811,0.279913,-0.223971,-0.358012,0.014721,0.056335
students’,0.200459,-0.030611,0.206046,-0.181753,-0.234783,-0.192397,0.145473,-0.235437,0.360805,0.118682,0.197471,-0.473746,-0.22326,0.31073,-0.013503,0.287735,0.150639,-0.081119,0.133993,0.105405
suck,0.191912,0.108127,0.087093,0.04804,0.017493,-0.135368,0.030269,-0.052747,0.061064,-0.033125,0.042712,-0.151107,0.096468,0.147758,-0.003203,-0.153465,0.029624,0.088877,-0.12457,0.073522
suffer,0.217631,-0.055372,-0.074776,-0.093713,0.290657,0.005338,0.170267,-0.319257,0.187782,0.142837,-0.078142,-0.042087,0.251486,0.056194,-0.002997,0.331543,-0.24433,-0.216418,-0.200377,-0.13044
suggest,0.248444,0.105477,0.04366,-0.014523,-0.063298,0.050494,-0.070334,0.071074,0.125429,0.122273,0.086199,-0.095219,-0.104507,0.128682,0.080253,0.014706,-0.015927,0.099694,-0.006828,-0.135825
summari,-0.077037,0.091244,-0.027334,0.121456,0.005356,0.070085,0.103183,-0.136805,0.013404,-0.02268,0.061092,-0.197067,-0.049268,0.260037,-0.102962,-0.044062,-0.016311,-0.012709,-0.048104,0.097052
supermarket,0.03081,0.033546,0.042415,-0.104368,-0.070539,-0.057135,0.115231,-0.157263,0.295193,0.130266,0.101933,-0.14673,-0.132518,0.151547,-0.103595,0.241828,-0.1598,-0.125671,0.121222,-0.061614
supervis,0.102369,-0.066453,0.034952,-0.266793,-0.106145,0.001483,-0.013634,-0.181043,0.172305,0.192344,0.080704,0.09988,0.090382,-0.021454,0.141764,0.039864,-0.24772,-0.039101,-0.070095,-0.161347
tackl,-0.182,-0.109458,-0.189412,-0.134349,0.08121,0.261877,0.325243,-0.176443,0.367203,0.234875,0.042751,-0.063055,-0.080333,0.314525,-0.033015,0.256263,-0.432058,-0.347592,-0.100818,0.142027
target,0.130507,-0.066696,0.003519,-0.274587,-0.045877,0.024977,0.36809,-0.235708,0.358322,0.125983,0.049357,-0.160664,-0.037053,0.259808,-0.071405,0.046505,-0.353584,-0.258566,-0.063066,0.05695
theme,0.053752,0.078106,-0.050405,-0.043453,0.038865,0.065436,0.344087,-0.131665,0.336163,0.16784,0.020349,-0.170268,-0.054463,0.248199,0.006197,0.159329,-0.243284,-0.207374,0.092125,0.02557
thesi,-0.039605,-0.079473,-0.087976,-0.156623,0.046999,0.121071,0.194134,-0.093391,0.170376,0.095722,-0.078954,-0.001964,-0.073586,0.20916,-0.004338,0.202504,-0.176488,-0.226319,-0.075346,0.053779
three,-0.126916,-0.036597,0.00359,-0.148046,0.003384,0.098967,0.174411,-0.0093,0.228637,0.067619,-0.157391,-0.139254,-0.157615,-0.033064,0.003609,0.427977,-0.385009,-0.415744,-0.011994,-0.215582
ti,0.17018,-0.204613,0.158229,-0.125882,-0.212816,-0.060049,0.262966,-0.567205,-0.111902,0.052925,0.056589,0.095891,-0.042009,0.544426,0.150923,-0.337933,-0.203019,-0.061415,-0.302454,0.08178
timezon,-0.047433,-0.033874,-0.109715,-0.143665,0.077071,0.090247,0.427224,-0.042206,0.279034,0.150307,0.009698,-0.232115,-0.153646,0.158998,-0.065714,0.113124,-0.210923,-0.351056,0.05952,0.097452
touch,0.071825,-0.028768,-0.037188,0.082008,0.062448,-0.01447,0.24712,-0.278301,0.100329,-0.080143,0.123737,-0.099458,0.057748,0.325639,-0.180455,-0.179945,-0.008851,-0.020165,-0.088434,0.249317
transcript,0.12752,0.011458,0.233383,-0.052163,-0.064,0.03459,0.164515,-0.360359,0.277187,0.225794,-0.0378,-0.169391,-0.160315,0.348114,0.152065,0.139762,-0.43085,-0.2002,0.029916,0.063397
translat,0.047036,0.013872,0.069731,-0.00444,0.094814,0.024884,0.280495,-0.215855,0.42233,0.204383,-0.034348,-0.166543,-0.0964,0.136652,-0.008893,0.26669,-0.405487,-0.242767,0.098992,0.037864
true,-0.007152,-0.255786,0.004355,-0.043141,-0.003381,-0.002941,0.002975,-0.337217,-0.067909,0.033682,0.080258,0.238424,0.175382,0.03187,0.060177,-0.006566,-0.219307,-0.06351,-0.282535,-0.074895
trust,0.093734,0.115599,-0.05705,-0.052245,-0.034617,-0.072355,0.398687,-0.249376,0.263898,0.116038,0.135976,-0.405343,-0.000178,0.282633,-0.058567,0.052712,-0.190043,-0.162842,0.077176,-0.019862
unfair,0.323573,0.010281,0.126045,-0.142032,-0.056722,0.030422,0.253269,-0.294218,0.227465,0.093564,0.110117,-0.162495,-0.050402,0.38818,0.030227,0.026337,-0.156496,-0.059142,-0.090463,0.034594
unfortun,-0.206316,-0.089553,-0.033083,-0.022629,0.09377,0.044629,0.061431,-0.160421,0.146656,0.042428,-0.045696,-0.042,-0.015032,-0.063136,0.027097,0.193272,-0.198581,-0.21064,-0.043094,0.002827
unmotiv,-0.207575,-0.098389,-0.024823,0.008752,-0.057139,-0.000951,0.171468,-0.361633,0.085914,0.055573,0.043447,-0.001389,0.090797,-0.010935,-0.025117,0.223621,-0.3023,-0.28632,-0.016497,0.024654
upslow,0.02143,0.033331,-0.02391,-0.138388,-0.037434,0.072505,0.302371,-0.182228,0.246302,0.184371,0.041618,-0.141643,-0.009939,0.271066,-0.065983,0.048653,-0.229864,-0.203155,0.000914,0.03231
utilis,-0.052231,-0.052009,-0.108752,-0.165317,-0.099868,-0.074059,-0.022503,-0.234818,0.0364,0.089359,0.079155,0.040396,0.189013,0.170503,-0.010687,0.003149,0.048785,0.049648,-0.165944,-0.036113
vari,-0.027577,0.000754,0.102236,-0.079628,0.109543,-0.01943,0.044394,-0.271307,0.167411,-0.018298,-0.013115,0.097863,0.161156,0.090456,-0.080028,0.172723,-0.159137,-0.081373,0.038512,-0.018882
versu,0.059262,-0.067616,-0.117699,-0.241245,0.107595,0.044236,0.18828,-0.349269,0.262293,0.186057,0.113232,-0.186912,0.175877,0.163043,0.094854,0.27412,-0.162143,-0.213938,-0.207934,-0.108207
vid,0.016977,0.008749,0.094689,0.103729,0.051707,0.031752,0.159062,-0.109827,0.076088,0.084239,-0.101745,0.055119,-0.101774,0.083624,0.044122,0.007943,-0.325423,-0.14197,0.051553,-0.007617
visualis,0.15476,0.044863,-0.102102,-0.148424,0.117142,0.196857,0.208966,0.094761,0.090713,-0.009661,0.021668,0.011767,-0.058418,0.163407,-0.048552,-0.004677,-0.136278,-0.085984,-0.033983,-0.072531
walk,0.15311,0.129247,0.131833,-0.061612,-0.164942,-0.096862,0.152423,-0.208951,0.186792,0.07097,0.106729,-0.186587,-0.040582,0.29254,0.044618,-0.003147,-0.042859,0.076232,0.175741,-0.002105
wed,-0.173548,-0.069992,-0.090622,-0.051557,-0.000725,0.305352,-0.037571,-0.165646,-0.126696,0.097791,-0.007527,0.17758,0.028328,0.262642,0.122556,-0.062174,-0.372998,-0.024124,-0.207454,-0.066374
weren’t,0.108529,0.055294,-0.032721,-0.067486,-0.029294,0.153497,-0.022658,0.045767,-0.074676,0.063962,0.085635,0.051404,-0.04609,0.252213,0.128553,-0.111168,-0.027662,0.084888,-0.082064,-0.012022
wider,0.093568,0.091059,-0.013543,-0.060837,0.14441,0.133021,0.341858,-0.04592,0.065043,0.124703,-0.114137,-0.038738,-0.073196,0.188295,0.085974,0.079673,-0.51011,-0.2453,-0.091975,-0.129284
world,0.000997,0.026141,-0.122572,-0.09813,0.17035,0.197751,0.247315,-0.125327,0.201228,0.174199,0.005992,-0.188788,0.00243,0.152363,0.090649,0.31312,-0.351385,-0.232767,-0.048969,-0.123825
worth,0.003855,-0.040605,0.00395,-0.114613,0.082938,0.025949,0.242667,-0.371054,0.281128,0.16373,0.0249,-0.223927,0.016578,0.254291,0.077389,0.353334,-0.307613,-0.2646,-0.077139,-0.014277
wouldv,-0.051854,-0.016069,-0.029035,-0.021243,0.054483,0.05034,0.182417,-0.078526,0.099669,0.010259,0.015685,-0.045686,-0.08267,-0.037918,-0.026129,0.115049,-0.22408,-0.226378,0.030669,-0.021388
you‘r,-0.185703,-0.058023,-0.107274,0.006345,-0.071566,0.058431,-0.038802,0.056836,0.060056,0.018582,-0.02034,0.031736,0.002332,0.146837,-0.078816,-0.102128,0.167306,0.037663,-0.000116,0.191216
youv,0.142321,0.11683,0.195353,-0.066178,0.025921,0.065131,0.215675,-0.306877,0.341022,0.288383,-0.016926,-0.169582,-0.092031,0.251887,0.109642,0.240856,-0.503562,-0.210289,0.104943,-0.142185
—,0.068691,-0.050297,0.178822,-0.015524,-0.051929,-0.028769,0.148171,-0.481997,0.204122,0.140387,0.098638,-0.038798,0.034771,0.179079,0.041804,0.021825,-0.358313,-0.141192,-0.025873,0.028013
‘real,-0.018713,-0.050995,-0.076595,-0.314586,0.04229,-0.004296,0.271775,-0.25272,0.5355,0.205394,-0.047416,-0.155585,-0.031722,0.270283,-0.108852,0.3378,-0.335981,-0.307593,0.019081,-0.038407
‘school,0.225875,0.133386,-0.031011,-0.142664,0.056657,0.083668,0.439689,-0.25244,0.485044,0.291215,0.047083,-0.270168,-0.102302,0.397289,0.041011,0.311089,-0.412436,-0.266189,0.048188,-0.098496
“in,-0.043891,-0.037494,0.065403,-0.094236,0.016472,0.087292,0.187757,-0.209022,0.325398,0.22263,-0.049428,-0.002625,-0.029723,0.125015,0.030879,0.289478,-0.475424,-0.270571,-0.019765,-0.083676
“live,0.202448,0.015595,0.01074,-0.15905,-0.065424,-0.160535,0.132056,-0.380632,0.350075,0.207703,0.131768,-0.208311,0.098861,0.271249,-0.006667,0.140229,-0.086363,-0.064242,-0.049995,-0.049806
“normal,0.004635,-0.079558,-0.040762,-0.122064,-0.027766,0.025193,0.146034,-0.128849,0.159874,0.10461,0.004854,-0.12251,-0.012373,0.059716,0.078199,0.11866,-0.110964,-0.137854,-0.000991,-0.039231
„normal“,-0.091264,-0.228469,-0.1181,-0.249379,0.035911,0.084844,0.038908,-0.250316,0.104558,0.162999,-0.002475,0.101707,0.140011,-0.031982,0.109546,0.04127,-0.27299,-0.14151,-0.227678,-0.039687
15x,-0.005261,-0.116373,-0.006094,-0.190511,0.048535,0.143109,0.138073,-0.134254,0.039113,0.140959,-0.042003,-0.021314,0.008151,0.022245,0.094987,-0.027367,-0.251944,-0.167995,-0.092135,-0.018108
19,0.060671,-0.057392,0.131748,-0.050057,0.044428,0.038225,0.085206,-0.366144,0.356338,0.230719,0.029484,-0.122961,0.057971,0.234026,0.146626,0.226911,-0.351702,-0.241678,-0.045694,-0.075606
23,-0.018264,-0.130889,-0.141573,-0.19687,0.14582,-0.088099,0.151783,-0.241722,0.110184,0.024699,-0.090783,-0.053775,0.153353,0.005467,-0.085217,0.13226,-0.02044,-0.203195,-0.174023,0.059675
25,0.162389,0.021592,-0.039928,-0.16098,0.213771,-0.00558,0.339849,-0.374774,0.234098,0.135238,-0.109985,-0.264388,0.166229,0.120359,0.109385,0.103001,-0.394612,-0.312447,-0.135523,-0.10817
35,0.075471,-0.027971,0.138029,-0.12787,-0.095187,-0.191197,-0.065971,-0.226599,0.101022,0.03937,0.063274,-0.070643,0.026774,0.066555,0.142044,0.147015,0.014539,0.050151,0.006728,-0.104119
6,-0.047058,0.025023,-0.070072,-0.034019,0.096761,-0.02306,0.129247,-0.085883,0.072053,0.059058,-0.036252,-0.16628,0.041428,0.014646,0.070498,0.121121,-0.115867,-0.151437,-0.043316,-0.015052
60,0.05664,-0.057518,0.019328,-0.051795,0.014443,-0.040679,0.207398,-0.109636,0.164302,0.105165,-0.055471,-0.124479,-0.022918,0.104744,-0.07172,0.049177,-0.103232,-0.099339,-0.002022,0.07486
7,0.126872,-0.097456,-0.058768,-0.15535,0.089472,0.007002,0.045257,-0.173386,0.189424,0.12709,0.092774,0.043065,0.116962,0.055511,0.037941,0.116643,-0.184142,-0.053318,-0.207267,-0.048904
730,0.2245,0.031258,0.040289,-0.054729,0.083367,-0.008351,0.292059,-0.360812,0.39346,0.245476,0.118051,-0.204466,0.030609,0.321902,0.123848,0.076767,-0.306331,-0.168448,0.010634,-0.085829
8am,0.103519,-0.046612,-0.06186,-0.107969,-0.045999,-0.162579,0.002004,-0.11439,0.052497,-0.000452,-0.016921,-0.058012,0.08813,-0.072053,0.016656,0.074189,0.109482,0.002973,-0.066142,-0.073849
9,0.043858,0.076236,-0.031309,-0.030643,0.083019,0.068756,0.198322,-0.060255,0.314395,0.147974,-0.003647,-0.179272,-0.101409,0.226134,-0.105831,0.174103,-0.218448,-0.183123,0.076409,0.032111
90,-0.007777,-0.022044,-0.024332,-0.107261,0.072717,-0.016214,0.162933,-0.028644,0.163424,0.013718,0.002125,-0.13438,-0.067812,0.084304,-0.049068,0.188275,-0.060055,-0.160771,0.05029,0.026762
abd,0.023187,-0.000211,0.070881,0.023314,0.088463,0.078825,0.066903,-0.040844,0.053694,0.011797,-0.074002,-0.025342,-0.062879,0.014507,0.046495,0.032719,-0.156247,-0.130947,0.042774,0.022721
acc,0.016656,-0.000849,0.001782,-0.082513,0.095388,0.051507,0.229136,-0.20467,0.208819,0.079031,0.01901,-0.063509,0.00484,0.207168,-0.016141,0.06545,-0.223991,-0.152281,-0.016119,0.039354
accept,-0.03652,0.019415,-0.120462,-0.045332,0.089367,0.210543,0.118477,0.067524,0.048456,0.079717,-0.040517,-0.087543,-0.065208,0.175171,0.020801,0.10324,-0.189476,-0.112373,-0.096323,-0.031675
accident,0.147154,-0.092418,-0.068816,-0.156151,0.009996,-0.077891,0.183852,-0.218894,0.116976,0.084479,0.034676,-0.1583,0.074405,0.152256,0.081796,0.052095,-0.121349,-0.118349,-0.172507,0.003654
accomplish,0.020436,0.06951,0.107845,0.090583,0.002014,-0.027851,0.041373,0.030962,0.112288,0.081377,-0.003764,0.090517,-0.028263,-0.092969,-0.009379,-0.008115,-0.257739,-0.068426,0.150947,-0.104134
accumul,0.110212,0.041603,-0.047935,-0.193337,0.018875,0.099324,0.338672,-0.283934,0.454135,0.239991,-0.053152,-0.1539,-0.042608,0.3539,-0.033786,0.249262,-0.389045,-0.267189,0.037119,-0.0209
accustom,0.014093,-0.088703,-0.044287,-0.106194,0.102891,0.081512,0.03642,-0.033427,-0.077493,0.012975,-0.176731,0.143793,0.084351,-0.000714,0.042316,0.090308,-0.287923,-0.149026,-0.154793,-0.15205
acess,0.089457,-0.042756,0.040576,0.028294,0.033102,-0.012393,0.067489,-0.06875,0.109916,0.096814,0.03943,-0.047276,-0.009201,0.107193,0.015678,-0.003323,-0.024275,-0.004224,0.009355,0.047903
advic,0.241427,0.1471,0.086638,-0.072521,-0.071277,-0.109196,0.061171,-0.17342,0.326214,0.114572,0.155434,-0.161082,0.002046,0.227976,-0.021798,0.069557,-0.0905,0.088609,0.067075,-0.080353
alot,-0.026273,-0.073713,0.036897,0.051709,-0.035984,-0.021085,0.00946,-0.075944,0.065716,0.06683,0.010274,-0.047248,-0.088773,-0.004829,-0.024196,0.067604,-0.059118,-0.024831,-0.010538,0.054039
ambigu,0.25445,0.064588,0.118907,-0.041742,-0.069354,0.018204,0.203137,-0.235416,0.437788,0.257847,0.055635,-0.025006,-0.096015,0.332831,0.012133,0.075847,-0.318697,-0.037531,0.085418,0.009572
amd,-0.081881,-0.047786,-0.060765,-0.079065,0.084661,0.047454,0.202872,-0.10082,0.094027,0.049151,-0.031406,-0.116973,-0.002942,-0.017426,-0.014869,0.226995,-0.254732,-0.285432,-0.045177,-0.026462
among,0.180955,-0.056176,-0.043562,-0.166268,0.065016,-0.107864,0.220083,-0.42624,0.301124,0.219943,0.016126,-0.10893,0.215579,0.209458,0.050858,0.079465,-0.179185,-0.142256,-0.206896,-0.045003
an,0.019452,0.182082,-0.096845,0.002642,0.172675,0.184093,0.039393,0.047309,0.085324,0.021326,0.010217,0.077,0.154438,0.220865,-0.111821,0.005121,0.015444,0.02813,0.033312,0.093575
annot,-0.018197,0.110478,0.133869,0.065785,-0.021332,-0.000608,-0.049901,0.163387,0.106955,-0.014433,-0.023529,-0.029464,-0.174778,-0.066668,-0.029519,0.113411,-0.076801,-0.015918,0.201407,-0.043051
appoint,-0.019705,0.017715,-0.105308,-0.004916,-0.03845,0.073339,0.189839,-0.222896,0.116501,0.150688,0.174346,-0.183977,-0.009596,0.268746,0.108851,-0.04198,-0.082515,-0.027705,-0.024013,0.118652
architectur,-0.011418,0.022097,-0.004837,0.03054,0.073635,0.004134,0.068588,-0.045333,-0.098718,-0.010817,-0.002274,-0.043751,0.034582,0.041512,0.009778,-0.069231,-0.001433,-0.010698,-0.001625,0.016396
argument,0.056377,0.00697,-0.007598,-0.204991,0.066476,0.001676,0.232469,-0.259549,0.114573,0.12182,-0.031651,-0.189339,0.105822,0.209448,0.097418,0.075271,-0.192413,-0.2076,-0.079827,-0.046876
askingansw,0.010223,-0.044702,0.123077,-0.016984,-0.094515,-0.162287,-0.069731,-0.018142,0.069258,0.04162,0.123145,-0.108792,-0.095887,-0.207755,0.085277,0.110309,0.077893,0.052248,0.146073,-0.085091
assess,0.06058,-0.051708,-0.105245,-0.240492,0.013719,0.00545,0.253342,-0.298946,0.261542,0.272618,0.069669,-0.082617,0.155159,0.427457,0.052548,0.074726,-0.114039,-0.152742,-0.225748,0.119469
assig,-0.138251,-0.042196,-0.103367,-0.081849,0.050888,0.045694,0.077662,0.080162,0.170541,-0.009992,-0.046422,0.043129,-0.092806,-0.008797,-0.130538,0.231549,-0.116542,-0.17672,0.028626,0.008002
assing,0.215036,0.002342,0.084977,-0.094144,-0.036034,-0.080485,0.149807,-0.292827,0.252534,0.11408,0.120267,0.010984,0.082119,0.263181,-0.047619,-0.105855,-0.048149,0.063552,-0.103722,0.126028
assum,0.202051,-0.066644,0.165421,-0.042515,-0.102127,-0.148985,0.192954,-0.452675,0.297369,0.218483,0.038163,-0.167595,0.064421,0.20972,0.150557,0.061599,-0.200644,-0.098981,-0.101626,0.067653
audienc,0.014146,0.007198,-0.026647,-0.109493,0.081116,0.09136,0.195342,-0.088912,0.298012,0.111562,-0.047165,-0.16602,-0.099105,0.128454,0.006871,0.258008,-0.260306,-0.259322,0.044069,-0.072172
awar,0.075076,0.064602,-0.015878,-0.06685,-0.071449,0.060398,0.101782,0.045169,0.116059,0.076244,0.079489,-0.010056,-0.050175,0.259444,-0.005189,-0.015835,-0.045682,0.031407,0.001578,-0.000415
awkwardli,0.110964,0.09157,0.161097,-0.003177,-0.18896,-0.000507,0.002767,0.059978,0.140409,0.057751,0.173607,-0.141715,-0.145244,0.227571,-0.030366,0.02013,-0.044675,0.052245,0.137921,0.092245
bachelor,0.156077,0.117653,0.297214,0.07752,0.084312,0.097386,0.203396,0.064044,0.226636,0.032829,-0.068394,0.024342,-0.276529,0.099561,-0.012043,0.138517,-0.329309,-0.167017,0.242285,0.040926
backward,-0.018242,0.051823,0.021158,0.022635,-0.053158,0.091424,-0.064972,-0.067319,0.022341,0.02607,-0.089476,-0.07806,-0.01436,-0.028556,0.10382,0.04463,-0.033015,0.057699,0.206277,-0.030839
ball,0.063564,-0.02148,0.052877,-0.12747,0.041487,0.140484,0.223758,-0.147253,0.235277,0.181351,-0.054209,-0.123006,-0.093761,0.09732,0.089289,0.30042,-0.435127,-0.292322,-0.005422,-0.092504
banter,0.191384,-0.019965,0.060511,-0.204954,0.006452,0.035758,0.294501,-0.200394,0.300226,0.162011,0.054748,-0.197586,0.00782,0.1975,0.099406,0.18444,-0.27304,-0.165551,-0.033575,-0.079265
bare,-0.138565,-0.021099,0.010606,0.081107,0.049739,0.032926,0.081905,-0.142211,0.166822,0.116047,0.01177,-0.033578,-0.037336,-0.051816,0.062671,0.127163,-0.227272,-0.158707,-0.037148,0.071091
batteri,0.071993,-0.015322,0.012033,-0.163443,0.072829,0.012673,0.189268,-0.318704,0.297458,0.174296,0.082702,-0.131209,0.011688,0.297587,-0.010335,0.213358,-0.129474,-0.154859,-0.036635,0.070265
bigger,-0.031684,-0.022743,-0.043256,-0.039499,-0.015841,0.017619,0.03593,-0.117176,0.102653,0.054906,0.031025,-0.044852,0.018,0.069431,0.022643,0.074554,-0.100185,-0.075554,-0.046938,-0.04174
blackboard,0.144154,0.060672,-0.038137,-0.253124,0.022421,0.028014,0.347402,-0.276612,0.307179,0.194096,-0.029502,-0.205237,0.014214,0.32214,-0.033199,0.166324,-0.277846,-0.225939,-0.053678,0.049948
boost,0.089093,0.105118,-0.026335,-0.03515,0.16072,0.177438,0.272772,0.049052,0.169742,0.07917,-0.077004,-0.014807,-0.110554,0.21316,-0.11829,0.014399,-0.334273,-0.150082,-0.012715,0.005561
brief,0.141786,0.022239,-0.040567,-0.077475,0.109801,-0.036573,0.135964,-0.194458,0.067304,0.07215,0.026395,-0.140729,0.140659,0.088542,-0.0029,0.066403,0.016681,-0.089693,-0.107732,-0.047456
btec,0.081599,-0.003902,0.024874,-0.084816,0.084963,-0.06591,0.170425,-0.100418,0.08091,0.110411,-0.030015,-0.016509,0.077677,0.180944,0.027602,0.016537,-0.102835,-0.10598,-0.114847,-0.036991
burn,-0.123552,0.071012,-0.040425,-0.096014,-0.114117,0.016999,0.001354,-0.059464,-0.033099,0.02593,0.074725,-0.048171,-0.004178,0.110389,-0.017627,-0.006365,-0.025226,0.024362,0.053396,-0.057101
button,-0.089564,0.121259,0.192582,0.18827,0.00867,0.210716,0.052745,0.028271,-0.024939,0.044225,-0.15865,-0.048633,-0.270959,-0.011675,0.171739,0.124148,-0.393894,-0.186762,0.244757,-0.107069
c,0.029046,-0.058592,-0.006233,-0.213874,0.015384,-0.059539,0.242186,-0.275907,0.265485,0.168994,0.053603,-0.063397,0.038604,0.350058,-0.028592,0.027623,-0.226757,-0.169173,-0.057385,0.079605
ca,-0.017912,0.023939,0.001108,0.000749,0.030838,0.020787,0.074153,-0.059557,0.045343,0.05842,0.027062,-0.081744,-0.008352,-0.046387,0.029406,0.139164,-0.202463,-0.099879,-0.049923,-0.070692
came,0.011884,0.074205,-0.136049,-0.147962,0.130212,0.166063,0.338534,0.060406,0.410333,0.187798,-0.080262,-0.079034,-0.113822,0.151795,-0.13853,0.198489,-0.302637,-0.257599,0.13957,-0.047569
